UID,score
Te-6644,8.3836
Te-6645,9.38750625
Te-6646,8.123834375
Te-6647,6.7800843749999995
Te-6648,8.25469375
Te-6649,7.7244203124999995
Te-6650,8.397271875
Te-6651,9.2673890625
Te-6652,8.858209375
Te-6653,7.7625062499999995
Te-6654,6.9373109374999995
Te-6655,8.627740625
Te-6656,8.326959375
Te-6657,9.39531875
Te-6658,8.073053125
Te-6659,7.8875062499999995
Te-6660,8.6111390625
Te-6661,7.9656312499999995
Te-6662,8.29375625
Te-6663,8.311334375
Te-6664,9.12188125
Te-6665,7.9031312499999995
Te-6666,9.2664125
Te-6667,8.52031875
Te-6668,8.086725
Te-6669,8.7459046875
Te-6670,7.9226624999999995
Te-6671,9.2771546875
Te-6672,9.11406875
Te-6673,7.2332093749999995
Te-6674,10.0134828125
Te-6675,8.4070375
Te-6676,8.930475
Te-6677,7.4714906249999995
Te-6678,8.397271875
Te-6679,7.1902406249999995
Te-6680,9.1726625
Te-6681,9.010553125
Te-6682,8.674615625
Te-6683,6.3230531249999995
Te-6684,8.467584375
Te-6685,8.346490625
Te-6686,9.16094375
Te-6687,8.32500625
Te-6688,8.787896875
Te-6689,7.8894593749999995
Te-6690,8.02813125
Te-6691,8.67656875
Te-6692,9.19219375
Te-6693,8.276178125
Te-6694,7.9910218749999995
Te-6695,8.397271875
Te-6696,8.397271875
Te-6697,8.95781875
Te-6698,8.397271875
Te-6699,9.2664125
Te-6700,8.112115625
Te-6701,8.506646875
Te-6702,7.4666078124999995
Te-6703,7.3289124999999995
Te-6704,7.3679749999999995
Te-6705,8.5164125
Te-6706,7.5007874999999995
Te-6707,8.264459375
Te-6708,9.66338515625
Te-6709,8.55938125
Te-6710,8.397271875
Te-6711,8.217584375
Te-6712,8.397271875
Te-6713,8.666803125
Te-6714,9.1345765625
Te-6715,7.8601624999999995
Te-6716,7.1921937499999995
Te-6717,8.2351625
Te-6718,7.9050843749999995
Te-6719,7.3738343749999995
Te-6720,8.5603578125
Te-6721,9.108209375
Te-6722,7.5320374999999995
Te-6723,8.276178125
Te-6724,8.537896875
Te-6725,8.9695375
Te-6726,8.2341859375
Te-6727,7.0505921874999995
Te-6728,8.397271875
Te-6729,9.6560609375
Te-6730,7.5847718749999995
Te-6731,7.9656312499999995
Te-6732,9.315240625
Te-6733,7.2449281249999995
Te-6734,7.3074281249999995
Te-6735,7.0964906249999995
Te-6736,8.7507875
Te-6737,8.397271875
Te-6738,8.8757875
Te-6739,7.4910218749999995
Te-6740,7.0847718749999995
Te-6741,8.162896875
Te-6742,9.0388734375
Te-6743,8.3142640625
Te-6744,9.248834375
Te-6745,7.0769593749999995
Te-6746,8.428521875
Te-6747,8.4216859375
Te-6748,7.8679749999999995
Te-6749,7.8855531249999995
Te-6750,8.756646875
Te-6751,8.440240625
Te-6752,7.6218812499999995
Te-6753,9.1336
Te-6754,8.84844375
Te-6755,7.2976624999999995
Te-6756,9.3630921875
Te-6757,9.080865625
Te-6758,7.4334046874999995
Te-6759,7.9890687499999995
Te-6760,8.479303125
Te-6761,7.3543031249999995
Te-6762,8.024225
Te-6763,7.9558656249999995
Te-6764,6.8464906249999995
Te-6765,7.4636781249999995
Te-6766,8.5476625
Te-6767,7.8035218749999995
Te-6768,9.399225
Te-6769,8.8748109375
Te-6770,8.698053125
Te-6771,8.397271875
Te-6772,7.9324281249999995
Te-6773,6.7224671874999995
Te-6774,8.2673890625
Te-6775,6.7293031249999995
Te-6776,8.280084375
Te-6777,8.725396875
Te-6778,7.4382874999999995
Te-6779,7.4793031249999995
Te-6780,8.397271875
Te-6781,9.16094375
Te-6782,8.836725
Te-6783,7.5300843749999995
Te-6784,7.0647523437499995
Te-6785,8.2039125
Te-6786,9.27031875
Te-6787,8.057428125
Te-6788,8.397271875
Te-6789,8.397271875
Te-6790,7.4168031249999995
Te-6791,7.7175843749999995
Te-6792,7.7195374999999995
Te-6793,8.018365625
Te-6794,8.397271875
Te-6795,7.7351624999999995
Te-6796,7.5691468749999995
Te-6797,9.0320375
Te-6798,8.9461
Te-6799,7.9548890624999995
Te-6800,8.397271875
Te-6801,8.397271875
Te-6802,6.7488343749999995
Te-6803,7.7800843749999995
Te-6804,9.37188125
Te-6805,9.26250625
Te-6806,7.8152406249999995
Te-6807,7.6453187499999995
Te-6808,8.6873109375
Te-6809,8.1677796875
Te-6810,8.303521875
Te-6811,8.151178125
Te-6812,7.1062562499999995
Te-6813,7.8621156249999995
Te-6814,7.2468812499999995
Te-6815,6.9666078124999995
Te-6816,8.783990625
Te-6817,8.014459375
Te-6818,9.6961
Te-6819,8.397271875
Te-6820,7.7644593749999995
Te-6821,8.9070375
Te-6822,7.2078187499999995
Te-6823,7.5710999999999995
Te-6824,9.0789125
Te-6825,8.057428125
Te-6826,9.326959375
Te-6827,8.436334375
Te-6828,9.272271875
Te-6829,7.3484437499999995
Te-6830,8.0164125
Te-6831,8.397271875
Te-6832,8.31719375
Te-6833,8.393365625
Te-6834,7.8484437499999995
Te-6835,7.4441468749999995
Te-6836,7.9207093749999995
Te-6837,9.002740625
Te-6838,8.1101625
Te-6839,7.3738343749999995
Te-6840,7.7585999999999995
Te-6841,9.381646875
Te-6842,7.8875062499999995
Te-6843,6.9324281249999995
Te-6844,8.52031875
Te-6845,8.869928125
Te-6846,7.1921937499999995
Te-6847,8.586725
Te-6848,9.787896875
Te-6849,9.02031875
Te-6850,7.2742249999999995
Te-6851,8.436334375
Te-6852,7.3660218749999995
Te-6853,7.8953187499999995
Te-6854,7.2742249999999995
Te-6855,7.4470765624999995
Te-6856,7.1003968749999995
Te-6857,8.866021875
Te-6858,9.23125625
Te-6859,7.8435609374999995
Te-6860,7.6394593749999995
Te-6861,9.3611390625
Te-6862,7.5252015624999995
Te-6863,7.2058656249999995
Te-6864,7.5378968749999995
Te-6865,7.6160218749999995
Te-6866,8.198053125
Te-6867,8.64531875
Te-6868,8.397271875
Te-6869,8.119928125
Te-6870,7.7664124999999995
Te-6871,8.84844375
Te-6872,7.8191468749999995
Te-6873,8.744928125
Te-6874,6.4832093749999995
Te-6875,8.8757875
Te-6876,8.264459375
Te-6877,9.42656875
Te-6878,6.7546937499999995
Te-6879,8.87188125
Te-6880,7.6140687499999995
Te-6881,8.155084375
Te-6882,8.967584375
Te-6883,8.13750625
Te-6884,8.117975
Te-6885,8.893365625
Te-6886,8.18438125
Te-6887,8.57500625
Te-6888,7.7644593749999995
Te-6889,8.397271875
Te-6890,9.198053125
Te-6891,8.9392640625
Te-6892,7.7488343749999995
Te-6893,7.7156312499999995
Te-6894,7.4002015624999995
Te-6895,8.237115625
Te-6896,8.397271875
Te-6897,8.397271875
Te-6898,7.9255921874999995
Te-6899,9.5798890625
Te-6900,9.2507875
Te-6901,8.084771875
Te-6902,7.2566468749999995
Te-6903,8.846490625
Te-6904,7.0242249999999995
Te-6905,8.662896875
Te-6906,8.803521875
Te-6907,8.8132875
Te-6908,6.7371156249999995
Te-6909,7.3464906249999995
Te-6910,8.3132875
Te-6911,9.7732484375
Te-6912,8.729303125
Te-6913,7.5515687499999995
Te-6914,8.9294984375
Te-6915,8.397271875
Te-6916,7.1316468749999995
Te-6917,8.23125625
Te-6918,8.397271875
Te-6919,9.190240625
Te-6920,9.5711
Te-6921,8.213678125
Te-6922,7.4031312499999995
Te-6923,7.7136781249999995
Te-6924,6.9031312499999995
Te-6925,7.7820374999999995
Te-6926,7.8132874999999995
Te-6927,7.7996156249999995
Te-6928,8.334771875
Te-6929,7.4558656249999995
Te-6930,7.5027406249999995
Te-6931,7.4226624999999995
Te-6932,9.2039125
Te-6933,7.3064515624999995
Te-6934,9.35235
Te-6935,8.280084375
Te-6936,8.432428125
Te-6937,7.2449281249999995
Te-6938,8.002740625
Te-6939,7.9070374999999995
Te-6940,8.948053125
Te-6941,8.655084375
Te-6942,8.397271875
Te-6943,8.963678125
Te-6944,8.408990625
Te-6945,8.705865625
Te-6946,7.8035218749999995
Te-6947,7.1746156249999995
Te-6948,6.7009828124999995
Te-6949,7.7625062499999995
Te-6950,7.7683656249999995
Te-6951,7.2390687499999995
Te-6952,7.1311585937499995
Te-6953,8.4587953125
Te-6954,9.27031875
Te-6955,6.5945374999999995
Te-6956,7.8669984374999995
Te-6957,9.22735
Te-6958,7.9949281249999995
Te-6959,6.5916078124999995
Te-6960,7.9734437499999995
Te-6961,9.076959375
Te-6962,7.2957093749999995
Te-6963,6.7898499999999995
Te-6964,8.397271875
Te-6965,8.4226625
Te-6966,7.5593812499999995
Te-6967,7.7683656249999995
Te-6968,9.70781875
Te-6969,9.100396875
Te-6970,8.397271875
Te-6971,6.0886781249999995
Te-6972,9.36406875
Te-6973,7.2410218749999995
Te-6974,8.397271875
Te-6975,8.397271875
Te-6976,7.7986390624999995
Te-6977,8.91875625
Te-6978,8.397271875
Te-6979,8.242975
Te-6980,7.4714906249999995
Te-6981,8.29375625
Te-6982,8.131646875
Te-6983,8.397271875
Te-6984,7.4207093749999995
Te-6985,8.397271875
Te-6986,8.149225
Te-6987,8.3767640625
Te-6988,7.1921937499999995
Te-6989,8.510553125
Te-6990,8.533990625
Te-6991,9.555475
Te-6992,8.397271875
Te-6993,8.8787171875
Te-6994,8.182428125
Te-6995,8.397271875
Te-6996,6.8464906249999995
Te-6997,7.7000062499999995
Te-6998,9.1482484375
Te-6999,8.397271875
Te-7000,8.362115625
Te-7001,9.244928125
Te-7002,7.6726624999999995
Te-7003,6.5535218749999995
Te-7004,8.213678125
Te-7005,10.0701234375
Te-7006,8.291803125
Te-7007,8.866021875
Te-7008,6.6101624999999995
Te-7009,8.037896875
Te-7010,9.1336
Te-7011,9.467584375
Te-7012,7.4871156249999995
Te-7013,8.826959375
Te-7014,7.6453187499999995
Te-7015,8.0476625
Te-7016,8.0525453125
Te-7017,9.211725
Te-7018,7.0613343749999995
Te-7019,8.7517640625
Te-7020,8.397271875
Te-7021,7.6550843749999995
Te-7022,7.9187562499999995
Te-7023,7.5203187499999995
Te-7024,7.5183656249999995
Te-7025,9.06719375
Te-7026,7.7908265624999995
Te-7027,6.8464906249999995
Te-7028,7.8386781249999995
Te-7029,8.131646875
Te-7030,8.346490625
Te-7031,7.5808656249999995
Te-7032,8.84063125
Te-7033,7.3679749999999995
Te-7034,7.7566468749999995
Te-7035,7.3464906249999995
Te-7036,9.104303125
Te-7037,7.8503968749999995
Te-7038,7.2546937499999995
Te-7039,9.0164125
Te-7040,8.885553125
Te-7041,7.7918031249999995
Te-7042,8.178521875
Te-7043,7.8621156249999995
Te-7044,8.48125625
Te-7045,7.3015687499999995
Te-7046,8.79375625
Te-7047,8.4695375
Te-7048,7.8875062499999995
Te-7049,7.7371156249999995
Te-7050,7.4500062499999995
Te-7051,7.3484437499999995
Te-7052,8.209771875
Te-7053,8.0662171875
Te-7054,9.2507875
Te-7055,7.6199281249999995
Te-7056,9.147271875
Te-7057,8.6961
Te-7058,9.7361390625
Te-7059,9.0349671875
Te-7060,7.5496156249999995
Te-7061,7.0457093749999995
Te-7062,8.6570375
Te-7063,7.5339906249999995
Te-7064,8.2664125
Te-7065,8.362115625
Te-7066,7.7127015624999995
Te-7067,7.6628968749999995
Te-7068,8.60625625
Te-7069,9.22344375
Te-7070,9.104303125
Te-7071,8.924615625
Te-7072,8.3377015625
Te-7073,7.1511781249999995
Te-7074,8.2586
Te-7075,8.905084375
Te-7076,8.408990625
Te-7077,7.9949281249999995
Te-7078,7.4304749999999995
Te-7079,7.6277406249999995
Te-7080,8.867975
Te-7081,8.06719375
Te-7082,8.092584375
Te-7083,7.8464906249999995
Te-7084,7.5496156249999995
Te-7085,9.78985
Te-7086,8.979303125
Te-7087,8.2586
Te-7088,8.588678125
Te-7089,7.8972718749999995
Te-7090,9.045709375
Te-7091,7.5750062499999995
Te-7092,9.7302796875
Te-7093,7.5183656249999995
Te-7094,7.7390687499999995
Te-7095,9.34063125
Te-7096,7.9382874999999995
Te-7097,7.7214906249999995
Te-7098,7.7175843749999995
Te-7099,7.4460999999999995
Te-7100,8.1033265625
Te-7101,7.4363343749999995
Te-7102,7.0378968749999995
Te-7103,9.41094375
Te-7104,8.29375625
Te-7105,7.6785218749999995
Te-7106,7.2527406249999995
Te-7107,8.397271875
Te-7108,7.5984437499999995
Te-7109,7.9265687499999995
Te-7110,7.9382874999999995
Te-7111,7.2312562499999995
Te-7112,9.338678125
Te-7113,7.1062562499999995
Te-7114,7.5085999999999995
Te-7115,7.3230531249999995
Te-7116,9.225396875
Te-7117,8.397271875
Te-7118,7.1101624999999995
Te-7119,8.065240625
Te-7120,8.268365625
Te-7121,8.62969375
Te-7122,7.1121156249999995
Te-7123,7.6980531249999995
Te-7124,8.5632875
Te-7125,7.8367249999999995
Te-7126,7.6296937499999995
Te-7127,9.00469375
Te-7128,6.6580140624999995
Te-7129,8.272271875
Te-7130,7.5535218749999995
Te-7131,7.5261781249999995
Te-7132,8.397271875
Te-7133,9.143365625
Te-7134,8.143365625
Te-7135,6.9050843749999995
Te-7136,8.397271875
Te-7137,9.52813125
Te-7138,7.3035218749999995
Te-7139,8.850396875
Te-7140,7.7898499999999995
Te-7141,7.6902406249999995
Te-7142,8.256646875
Te-7143,8.25469375
Te-7144,7.7566468749999995
Te-7145,9.092584375
Te-7146,8.67656875
Te-7147,8.3132875
Te-7148,8.3914125
Te-7149,7.6785218749999995
Te-7150,7.9793031249999995
Te-7151,8.117975
Te-7152,6.5945374999999995
Te-7153,9.4080140625
Te-7154,9.073053125
Te-7155,8.143365625
Te-7156,8.248834375
Te-7157,8.397271875
Te-7158,9.7087953125
Te-7159,9.0789125
Te-7160,6.7156312499999995
Te-7161,8.91875625
Te-7162,7.4636781249999995
Te-7163,7.6414124999999995
Te-7164,8.143365625
Te-7165,7.8093812499999995
Te-7166,8.326959375
Te-7167,9.018365625
Te-7168,8.03985
Te-7169,7.8787171874999995
Te-7170,8.64531875
Te-7171,8.397271875
Te-7172,7.1375062499999995
Te-7173,7.8464906249999995
Te-7174,7.9734437499999995
Te-7175,7.2849671874999995
Te-7176,9.287896875
Te-7177,7.0320374999999995
Te-7178,8.323053125
Te-7179,8.8084046875
Te-7180,8.397271875
Te-7181,8.287896875
Te-7182,7.2712953124999995
Te-7183,9.22344375
Te-7184,10.3123109375
Te-7185,7.9539124999999995
Te-7186,7.4070374999999995
Te-7187,8.127740625
Te-7188,7.3308656249999995
Te-7189,8.2507875
Te-7190,8.43438125
Te-7191,7.6531312499999995
Te-7192,8.397271875
Te-7193,7.9070374999999995
Te-7194,6.8699281249999995
Te-7195,7.9753968749999995
Te-7196,8.272271875
Te-7197,8.69219375
Te-7198,7.9324281249999995
Te-7199,7.5652406249999995
Te-7200,7.8787171874999995
Te-7201,8.397271875
Te-7202,8.791803125
Te-7203,8.022271875
Te-7204,8.397271875
Te-7205,7.3992249999999995
Te-7206,8.73565078125
Te-7207,7.0291078124999995
Te-7208,8.073053125
Te-7209,8.186334375
Te-7210,9.9294984375
Te-7211,7.5789124999999995
Te-7212,8.430475
Te-7213,7.1570374999999995
Te-7214,6.9441468749999995
Te-7215,9.319146875
Te-7216,8.940240625
Te-7217,8.147271875
Te-7218,7.4343812499999995
Te-7219,8.143365625
Te-7220,9.408990625
Te-7221,7.6218812499999995
Te-7222,8.397271875
Te-7223,8.4255921875
Te-7224,8.397271875
Te-7225,8.397271875
Te-7226,9.81475234375
Te-7227,7.5496156249999995
Te-7228,8.807428125
Te-7229,7.3865296874999995
Te-7230,7.5359437499999995
Te-7231,6.7683656249999995
Te-7232,8.24688125
Te-7233,9.057428125
Te-7234,8.3757875
Te-7235,9.573053125
Te-7236,9.180475
Te-7237,8.811334375
Te-7238,8.498834375
Te-7239,8.967584375
Te-7240,7.2546937499999995
Te-7241,8.237115625
Te-7242,9.002740625
Te-7243,9.2986390625
Te-7244,8.2664125
Te-7245,7.0632874999999995
Te-7246,7.9714906249999995
Te-7247,8.91485
Te-7248,7.7019593749999995
Te-7249,9.3601625
Te-7250,7.3259828124999995
Te-7251,8.7068421875
Te-7252,8.916803125
Te-7253,7.3796937499999995
Te-7254,7.1726624999999995
Te-7255,8.02031875
Te-7256,8.397271875
Te-7257,7.6804749999999995
Te-7258,8.12188125
Te-7259,7.8406312499999995
Te-7260,7.1824281249999995
Te-7261,7.7097718749999995
Te-7262,7.4324281249999995
Te-7263,7.2800843749999995
Te-7264,7.2918031249999995
Te-7265,7.7937562499999995
Te-7266,7.6160218749999995
Te-7267,7.1873109374999995
Te-7268,7.7429749999999995
Te-7269,8.491021875
Te-7270,8.194146875
Te-7271,7.5632874999999995
Te-7272,6.9910218749999995
Te-7273,10.2185609375
Te-7274,7.6843812499999995
Te-7275,6.8425843749999995
Te-7276,8.397271875
Te-7277,8.02813125
Te-7278,7.7878968749999995
Te-7279,8.963678125
Te-7280,7.3523499999999995
Te-7281,8.073053125
Te-7282,7.8406312499999995
Te-7283,8.639459375
Te-7284,7.1218812499999995
Te-7285,8.31719375
Te-7286,10.092584375
Te-7287,7.5398499999999995
Te-7288,8.59063125
Te-7289,7.9168031249999995
Te-7290,9.037896875
Te-7291,8.5681703125
Te-7292,7.2664124999999995
Te-7293,8.291803125
Te-7294,6.8484437499999995
Te-7295,7.3933656249999995
Te-7296,7.7429749999999995
Te-7297,7.9753968749999995
Te-7298,9.178521875
Te-7299,7.9148499999999995
Te-7300,8.612115625
Te-7301,9.041803125
Te-7302,8.397271875
Te-7303,7.6365296874999995
Te-7304,8.397271875
Te-7305,8.86406875
Te-7306,8.713678125
Te-7307,8.5789125
Te-7308,7.4236390624999995
Te-7309,8.701959375
Te-7310,8.307428125
Te-7311,9.72735
Te-7312,9.8845765625
Te-7313,6.6218812499999995
Te-7314,7.7468812499999995
Te-7315,9.373834375
Te-7316,7.8894593749999995
Te-7317,7.1111390624999995
Te-7318,6.9050843749999995
Te-7319,7.8171937499999995
Te-7320,7.8191468749999995
Te-7321,7.7566468749999995
Te-7322,7.8582093749999995
Te-7323,7.4539124999999995
Te-7324,8.397271875
Te-7325,8.916803125
Te-7326,8.41094375
Te-7327,9.41094375
Te-7328,6.7585999999999995
Te-7329,7.8054749999999995
Te-7330,7.9871156249999995
Te-7331,9.22735
Te-7332,7.3425843749999995
Te-7333,9.553521875
Te-7334,7.7722718749999995
Te-7335,8.912896875
Te-7336,9.3162171875
Te-7337,9.170709375
Te-7338,8.225396875
Te-7339,9.639459375
Te-7340,9.5798890625
Te-7341,8.854303125
Te-7342,10.31377578125
Te-7343,7.7576234374999995
Te-7344,7.3543031249999995
Te-7345,7.4656312499999995
Te-7346,5.9734437499999995
Te-7347,8.2195375
Te-7348,8.397271875
Te-7349,8.397271875
Te-7350,8.6882875
Te-7351,8.721490625
Te-7352,8.026178125
Te-7353,9.17656875
Te-7354,9.678521875
Te-7355,8.147271875
Te-7356,7.4695374999999995
Te-7357,7.0779359374999995
Te-7358,10.16485
Te-7359,8.2820375
Te-7360,7.7878968749999995
Te-7361,9.565240625
Te-7362,8.834771875
Te-7363,7.2527406249999995
Te-7364,7.1199281249999995
Te-7365,7.5964906249999995
Te-7366,8.97344375
Te-7367,8.256646875
Te-7368,7.8093812499999995
Te-7369,7.6043031249999995
Te-7370,7.6589906249999995
Te-7371,7.1765687499999995
Te-7372,8.7507875
Te-7373,8.026178125
Te-7374,9.389459375
Te-7375,7.9031312499999995
Te-7376,8.2351625
Te-7377,7.3308656249999995
Te-7378,8.9138734375
Te-7379,8.369928125
Te-7380,8.397271875
Te-7381,10.057428125
Te-7382,7.9109437499999995
Te-7383,8.21563125
Te-7384,8.416803125
Te-7385,8.2820375
Te-7386,8.74688125
Te-7387,8.647271875
Te-7388,8.8211
Te-7389,7.5027406249999995
Te-7390,9.2039125
Te-7391,8.670709375
Te-7392,8.838678125
Te-7393,7.5183656249999995
Te-7394,8.48125625
Te-7395,8.6726625
Te-7396,7.6052796874999995
Te-7397,8.8513734375
Te-7398,8.354303125
Te-7399,8.0164125
Te-7400,8.680475
Te-7401,8.28594375
Te-7402,6.7585999999999995
Te-7403,8.91485
Te-7404,8.487115625
Te-7405,7.6023499999999995
Te-7406,7.4539124999999995
Te-7407,8.026178125
Te-7408,6.8640687499999995
Te-7409,9.198053125
Te-7410,8.498834375
Te-7411,8.737115625
Te-7412,7.1296937499999995
Te-7413,8.9851625
Te-7414,8.2586
Te-7415,7.6550843749999995
Te-7416,8.66094375
Te-7417,8.0007875
Te-7418,8.397271875
Te-7419,6.7341859374999995
Te-7420,7.6726624999999995
Te-7421,7.8953187499999995
Te-7422,7.8210999999999995
Te-7423,9.908990625
Te-7424,8.908990625
Te-7425,8.334771875
Te-7426,9.1853578125
Te-7427,8.877740625
Te-7428,6.7312562499999995
Te-7429,7.8132874999999995
Te-7430,9.09844375
Te-7431,7.3582093749999995
Te-7432,9.444146875
Te-7433,8.1336
Te-7434,9.3962953125
Te-7435,8.4695375
Te-7436,8.2820375
Te-7437,7.5789124999999995
Te-7438,7.8191468749999995
Te-7439,7.7136781249999995
Te-7440,8.3181703125
Te-7441,7.2136781249999995
Te-7442,8.397271875
Te-7443,8.397271875
Te-7444,6.7546937499999995
Te-7445,8.0427796875
Te-7446,9.180475
Te-7447,8.397271875
Te-7448,7.6980531249999995
Te-7449,9.565240625
Te-7450,8.073053125
Te-7451,7.3093812499999995
Te-7452,6.9168031249999995
Te-7453,8.7039125
Te-7454,8.377740625
Te-7455,8.057428125
Te-7456,8.6326234375
Te-7457,8.854303125
Te-7458,7.9460999999999995
Te-7459,8.95781875
Te-7460,7.8367249999999995
Te-7461,9.47344375
Te-7462,8.78985
Te-7463,8.076959375
Te-7464,7.9597718749999995
Te-7465,7.4089906249999995
Te-7466,8.686334375
Te-7467,7.0437562499999995
Te-7468,8.014459375
Te-7469,7.1668031249999995
Te-7470,8.28985
Te-7471,8.56719375
Te-7472,8.080865625
Te-7473,7.5339906249999995
Te-7474,7.9011781249999995
Te-7475,9.6882875
Te-7476,8.397271875
Te-7477,6.6043031249999995
Te-7478,7.2839906249999995
Te-7479,7.4128968749999995
Te-7480,8.123834375
Te-7481,7.2703187499999995
Te-7482,7.7937562499999995
Te-7483,6.5720765624999995
Te-7484,8.069146875
Te-7485,7.8562562499999995
Te-7486,8.397271875
Te-7487,7.4636781249999995
Te-7488,8.397271875
Te-7489,7.9109437499999995
Te-7490,7.7390687499999995
Te-7491,9.10625625
Te-7492,8.3445375
Te-7493,7.1423890624999995
Te-7494,9.541803125
Te-7495,8.397271875
Te-7496,9.7586
Te-7497,6.7507874999999995
Te-7498,7.7156312499999995
Te-7499,9.00469375
Te-7500,8.14531875
Te-7501,8.37188125
Te-7502,7.2527406249999995
Te-7503,7.2937562499999995
Te-7504,8.076959375
Te-7505,7.8992249999999995
Te-7506,9.3289125
Te-7507,8.553521875
Te-7508,8.90166640625
Te-7509,9.373834375
Te-7510,7.5320374999999995
Te-7511,8.819146875
Te-7512,6.5881898437499995
Te-7513,7.8894593749999995
Te-7514,8.362115625
Te-7515,7.8933656249999995
Te-7516,7.8269593749999995
Te-7517,8.194146875
Te-7518,7.5403382812499995
Te-7519,7.3962953124999995
Te-7520,7.2253968749999995
Te-7521,8.362115625
Te-7522,9.8601625
Te-7523,7.4734437499999995
Te-7524,7.8523499999999995
Te-7525,7.4402406249999995
Te-7526,7.3015687499999995
Te-7527,9.299615625
Te-7528,8.774225
Te-7529,8.5789125
Te-7530,9.682428125
Te-7531,7.8679749999999995
Te-7532,8.397271875
Te-7533,9.2615296875
Te-7534,8.291803125
Te-7535,7.5339906249999995
Te-7536,6.6238343749999995
Te-7537,7.5867249999999995
Te-7538,7.5066468749999995
Te-7539,7.8289124999999995
Te-7540,7.3816468749999995
Te-7541,7.8992249999999995
Te-7542,8.276178125
Te-7543,8.826959375
Te-7544,8.6414125
Te-7545,7.1687562499999995
Te-7546,7.7253968749999995
Te-7547,8.1726625
Te-7548,8.397271875
Te-7549,7.8464906249999995
Te-7550,8.916803125
Te-7551,9.02031875
Te-7552,7.1404359374999995
Te-7553,7.4148499999999995
Te-7554,6.7195374999999995
Te-7555,7.4109437499999995
Te-7556,7.8855531249999995
Te-7557,8.190240625
Te-7558,6.7009828124999995
Te-7559,6.9558656249999995
Te-7560,8.03594375
Te-7561,8.9461
Te-7562,7.9460999999999995
Te-7563,8.190240625
Te-7564,7.4109437499999995
Te-7565,8.506646875
Te-7566,7.4773499999999995
Te-7567,8.5086
Te-7568,7.7654359374999995
Te-7569,7.6043031249999995
Te-7570,10.0623109375
Te-7571,8.397271875
Te-7572,8.32500625
Te-7573,7.2332093749999995
Te-7574,8.9382875
Te-7575,8.7166078125
Te-7576,9.3445375
Te-7577,6.8425843749999995
Te-7578,8.123834375
Te-7579,7.5027406249999995
Te-7580,7.9949281249999995
Te-7581,9.5164125
Te-7582,7.5261781249999995
Te-7583,7.1545960937499995
Te-7584,8.397271875
Te-7585,6.8230531249999995
Te-7586,7.9753968749999995
Te-7587,6.8367249999999995
Te-7588,7.2449281249999995
Te-7589,8.9802796875
Te-7590,7.0076234374999995
Te-7591,8.385553125
Te-7592,7.8171937499999995
Te-7593,7.4324281249999995
Te-7594,8.018365625
Te-7595,8.7752015625
Te-7596,7.2585999999999995
Te-7597,7.9871156249999995
Te-7598,8.869928125
Te-7599,8.5164125
Te-7600,8.9509828125
Te-7601,8.557428125
Te-7602,8.397271875
Te-7603,8.805475
Te-7604,8.092584375
Te-7605,8.397271875
Te-7606,8.95000625
Te-7607,7.9597718749999995
Te-7608,7.7371156249999995
Te-7609,7.3894593749999995
Te-7610,9.19219375
Te-7611,8.076959375
Te-7612,8.1462953125
Te-7613,8.4158265625
Te-7614,7.0535218749999995
Te-7615,8.209771875
Te-7616,9.139459375
Te-7617,7.5339906249999995
Te-7618,7.7195374999999995
Te-7619,8.787896875
Te-7620,8.053521875
Te-7621,8.092584375
Te-7622,8.772271875
Te-7623,8.56719375
Te-7624,7.9050843749999995
Te-7625,7.4050843749999995
Te-7626,8.158990625
Te-7627,7.7664124999999995
Te-7628,6.5320374999999995
Te-7629,7.4832093749999995
Te-7630,7.5515687499999995
Te-7631,7.3816468749999995
Te-7632,7.0203187499999995
Te-7633,8.612115625
Te-7634,8.4236390625
Te-7635,7.9480531249999995
Te-7636,8.397271875
Te-7637,8.354303125
Te-7638,8.8211
Te-7639,8.77031875
Te-7640,8.397271875
Te-7641,8.91094375
Te-7642,9.20000625
Te-7643,8.444146875
Te-7644,8.8757875
Te-7645,7.1804749999999995
Te-7646,9.483209375
Te-7647,7.7000062499999995
Te-7648,7.1785218749999995
Te-7649,7.7605531249999995
Te-7650,8.867975
Te-7651,7.0173890624999995
Te-7652,8.033990625
Te-7653,9.9412171875
Te-7654,6.6316468749999995
Te-7655,7.7996156249999995
Te-7656,8.397271875
Te-7657,8.502740625
Te-7658,7.1482484374999995
Te-7659,6.7390687499999995
Te-7660,8.7869203125
Te-7661,8.397271875
Te-7662,7.8953187499999995
Te-7663,7.4949281249999995
Te-7664,8.576959375
Te-7665,8.241021875
Te-7666,7.1394593749999995
Te-7667,9.70781875
Te-7668,8.6961
Te-7669,8.428521875
Te-7670,7.2156312499999995
Te-7671,6.9050843749999995
Te-7672,8.17656875
Te-7673,8.18438125
Te-7674,8.397271875
Te-7675,9.2673890625
Te-7676,9.4461
Te-7677,8.8914125
Te-7678,7.8621156249999995
Te-7679,8.299615625
Te-7680,8.5857484375
Te-7681,8.05938125
Te-7682,8.9539125
Te-7683,8.701959375
Te-7684,7.5300843749999995
Te-7685,8.4851625
Te-7686,8.295709375
Te-7687,8.0320375
Te-7688,8.623834375
Te-7689,8.108209375
Te-7690,7.7820374999999995
Te-7691,7.5984437499999995
Te-7692,7.8562562499999995
Te-7693,8.397271875
Te-7694,9.272271875
Te-7695,7.7839906249999995
